       ID,grpID, flag ,       ra ,      dec ,   MagK ,     Ks ,    logK ,  Vls ,  dist , mDist , R_theta , sigmaP_dyn , sigmaP_lum ,Mv_dyn,Mv_lum,Rg_angular,Rg_dyn,R2t_dyn,R2t_lum,r2t_lum,tX_dyn,tX_lum,No_Galaxies,nest
  1011268 , 11982 ,    0 , 200.1976 ,  14.6129 , -20.91 ,  10.56 ,  9.6766 , 1439 , 19.65 , 19.65 , 0.00000 ,        0.0 ,       50.2 , 0.00e+00 , 2.53e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.136 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011268
  1011272 , 11991 ,    0 , 219.0650 ,  33.9833 , -21.65 ,   8.26 ,  9.9736 ,  607 ,  9.62 ,  9.62 , 0.00000 ,        0.0 ,       59.1 , 0.00e+00 , 4.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.160 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011272
  1011283 , 12012 ,    0 , 123.8117 ,  70.2126 , -20.80 ,  10.49 ,  9.6321 , 1263 , 18.09 , 18.09 , 0.00000 ,        0.0 ,       49.1 , 0.00e+00 , 2.36e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011283
  1011288 , 12021 ,    0 , 191.7241 ,  32.1619 , -21.30 ,   9.23 ,  9.8322 ,  814 , 12.75 , 12.75 , 0.00000 ,        0.0 ,       54.5 , 0.00e+00 , 3.25e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.148 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011288
  1011289 , 12027 ,    0 , 123.2995 ,  55.9420 , -21.32 ,  10.34 ,  9.8395 , 1480 , 21.44 , 21.44 , 0.00000 ,        0.0 ,       54.8 , 0.00e+00 , 3.28e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.148 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011289
  1011293 , 12033 ,    0 , 114.3436 , -61.4295 , -20.96 ,  10.58 ,  9.6972 , 1472 , 20.36 , 20.36 , 0.00000 ,        0.0 ,       50.7 , 0.00e+00 , 2.61e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011293
  1011309 , 12063 ,    0 , 315.7638 , -40.5187 , -21.08 ,   9.82 ,  9.7443 , 1073 , 15.12 , 15.12 , 0.00000 ,        0.0 ,       52.0 , 0.00e+00 , 2.81e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011309
  1011317 , 12077 ,    0 , 137.4814 , -44.5000 , -21.09 ,   9.68 ,  9.7475 , 1102 , 14.26 , 14.26 , 0.00000 ,        0.0 ,       52.1 , 0.00e+00 , 2.83e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011317
  1011326 , 12099 ,    0 ,  59.3211 ,  43.2891 , -20.59 ,  11.38 ,  9.5474 , 1632 , 24.70 , 24.70 , 0.00000 ,        0.0 ,       47.0 , 0.00e+00 , 2.08e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011326
  1011328 , 12102 ,    0 ,  98.2743 , -47.7348 , -21.48 ,   8.82 ,  9.9038 ,  883 , 11.48 , 11.48 , 0.00000 ,        0.0 ,       56.8 , 0.00e+00 , 3.66e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.154 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011328
  1011334 , 12112 ,    0 , 219.6932 ,  32.2256 , -22.10 ,   9.43 , 10.1512 , 1392 , 20.25 , 20.25 , 0.00000 ,        0.0 ,       66.0 , 0.00e+00 , 5.75e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.179 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011334
  1011336 , 12114 ,    0 ,  34.1317 , -25.0072 , -21.42 ,   9.43 ,  9.8797 , 1220 , 14.82 , 14.82 , 0.00000 ,        0.0 ,       56.0 , 0.00e+00 , 3.51e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.152 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011336
  1011337 , 12117 ,    0 ,  34.2147 ,  42.9166 , -20.65 ,  10.89 ,  9.5736 , 1568 , 20.37 , 20.37 , 0.00000 ,        0.0 ,       47.6 , 0.00e+00 , 2.16e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011337
  1011359 , 12157 ,    0 , 151.3641 , -20.2670 , -22.01 ,   9.94 , 10.1144 , 1819 , 24.45 , 24.45 , 0.00000 ,        0.0 ,       64.4 , 0.00e+00 , 5.35e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.175 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011359
  1011361 , 12160 ,    0 , 203.3796 , -72.4159 , -20.50 ,  11.20 ,  9.5129 , 1414 , 21.88 , 21.88 , 0.00000 ,        0.0 ,       46.2 , 0.00e+00 , 1.98e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011361
  1011382 , 12215 ,    0 , 171.4149 , -15.9429 , -20.18 ,  10.76 ,  9.3845 , 1033 , 15.46 , 15.46 , 0.00000 ,        0.0 ,       43.5 , 0.00e+00 , 1.65e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011382
  1011383 , 12217 ,    0 ,  38.5138 ,  -3.5393 , -21.09 ,   9.85 ,  9.7491 , 1098 , 15.43 , 15.43 , 0.00000 ,        0.0 ,       52.1 , 0.00e+00 , 2.83e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011383
  1011398 , 12246 ,    0 ,  44.7270 ,  45.5246 , -20.63 ,  10.85 ,  9.5634 , 1542 , 19.80 , 19.80 , 0.00000 ,        0.0 ,       47.4 , 0.00e+00 , 2.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011398
  1011407 , 12269 ,    0 , 326.4334 , -64.2779 , -20.89 ,  10.17 ,  9.6663 , 1254 , 16.28 , 16.28 , 0.00000 ,        0.0 ,       49.9 , 0.00e+00 , 2.49e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.135 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011407
  1011435 , 12331 ,    0 ,  95.0131 , -55.0218 , -21.17 ,  10.66 ,  9.7806 , 1802 , 23.21 , 23.21 , 0.00000 ,        0.0 ,       53.0 , 0.00e+00 , 2.98e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.144 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011435
  1011440 , 12340 ,    0 , 199.4546 ,  54.6467 , -21.10 ,  10.52 ,  9.7520 , 1444 , 21.06 , 21.06 , 0.00000 ,        0.0 ,       52.2 , 0.00e+00 , 2.85e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.141 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011440
  1011442 , 12349 ,    0 , 147.3206 , -28.5910 , -21.00 ,  10.41 ,  9.7131 , 1484 , 19.18 , 19.18 , 0.00000 ,        0.0 ,       51.2 , 0.00e+00 , 2.68e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.139 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011442
  1011453 , 12372 ,    0 ,   3.6414 , -20.1022 , -20.47 ,  10.04 ,  9.4990 , 1088 , 12.64 , 12.64 , 0.00000 ,        0.0 ,       45.9 , 0.00e+00 , 1.94e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011453
  1011475 , 12432 ,    0 , 316.4568 ,   1.4396 , -20.95 ,  10.86 ,  9.6939 , 1446 , 23.04 , 23.04 , 0.00000 ,        0.0 ,       50.6 , 0.00e+00 , 2.60e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011475
  1011480 , 12444 ,    0 , 150.1017 , -52.7643 , -20.07 ,  11.24 ,  9.3419 , 1246 , 18.34 , 18.34 , 0.00000 ,        0.0 ,       42.7 , 0.00e+00 , 1.56e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.116 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011480
  1011484 , 12455 ,    0 , 193.0189 , -67.6005 , -21.13 ,  10.05 ,  9.7636 , 1178 , 17.18 , 17.18 , 0.00000 ,        0.0 ,       52.5 , 0.00e+00 , 2.90e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.142 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011484
  1011530 , 12539 ,    0 ,  36.1600 , -67.1829 , -21.35 ,   9.87 ,  9.8517 , 1295 , 17.54 , 17.54 , 0.00000 ,        0.0 ,       55.1 , 0.00e+00 , 3.35e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.149 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011530
  1011535 , 12548 ,    0 , 274.1420 , -41.1512 , -20.50 ,  10.96 ,  9.5109 , 1271 , 19.58 , 19.58 , 0.00000 ,        0.0 ,       46.2 , 0.00e+00 , 1.97e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011535
  1011539 , 12556 ,    0 ,  47.4053 ,  47.5613 , -21.06 ,  10.49 ,  9.7351 , 1396 , 20.43 , 20.43 , 0.00000 ,        0.0 ,       51.8 , 0.00e+00 , 2.77e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011539
  1011541 , 12561 ,    0 , 199.5086 ,   5.8384 , -21.19 ,  10.57 ,  9.7889 , 1687 , 22.52 , 22.52 , 0.00000 ,        0.0 ,       53.3 , 0.00e+00 , 3.02e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.144 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011541
  1011544 , 12572 ,    0 , 158.4969 , -39.0928 , -20.71 ,  10.55 ,  9.5946 , 1227 , 17.85 , 17.85 , 0.00000 ,        0.0 ,       48.1 , 0.00e+00 , 2.23e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.130 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011544
  1011546 , 12576 ,    0 , 272.1958 , -27.3257 , -21.15 ,   9.98 ,  9.7702 , 1092 , 16.79 , 16.79 , 0.00000 ,        0.0 ,       52.7 , 0.00e+00 , 2.93e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.143 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011546
  1011557 , 12605 ,    0 ,  23.8221 ,  32.8277 , -21.22 ,  10.07 ,  9.7993 , 1400 , 18.07 , 18.07 , 0.00000 ,        0.0 ,       53.6 , 0.00e+00 , 3.07e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.145 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011557
  1011560 , 12613 ,    0 , 300.9186 ,   4.8892 , -20.98 ,  10.13 ,  9.7043 , 1092 , 16.70 , 16.70 , 0.00000 ,        0.0 ,       50.9 , 0.00e+00 , 2.64e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.138 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011560
  1011586 , 12662 ,    0 ,  27.7587 , -36.2723 , -20.64 ,  10.81 ,  9.5672 , 1558 , 19.45 , 19.45 , 0.00000 ,        0.0 ,       47.5 , 0.00e+00 , 2.14e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011586
  1011592 , 12672 ,    0 ,  83.7188 , -31.5184 , -20.56 ,   8.65 ,  9.5362 ,  500 ,  6.97 ,  6.97 , 0.00000 ,        0.0 ,       46.8 , 0.00e+00 , 2.05e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011592
  1011605 , 12698 ,    0 ,  88.6110 , -43.2154 , -20.42 ,  10.85 ,  9.4781 , 1226 , 17.87 , 17.87 , 0.00000 ,        0.0 ,       45.5 , 0.00e+00 , 1.88e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011605
  1011612 , 12712 ,    0 ,  23.7613 , -40.5348 , -20.98 ,  10.97 ,  9.7045 , 1446 , 24.61 , 24.61 , 0.00000 ,        0.0 ,       50.9 , 0.00e+00 , 2.64e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.138 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011612
  1011636 , 12772 ,    0 , 305.9302 ,  -3.6532 , -20.63 ,  11.11 ,  9.5630 , 1375 , 22.22 , 22.22 , 0.00000 ,        0.0 ,       47.4 , 0.00e+00 , 2.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011636
  1011641 , 12780 ,    0 , 289.6827 ,  60.8747 , -21.20 ,   9.97 ,  9.7907 , 1192 , 17.09 , 17.09 , 0.00000 ,        0.0 ,       53.3 , 0.00e+00 , 3.03e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.144 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011641
  1011646 , 12797 ,    0 ,  42.8592 ,  -1.8728 , -20.99 ,  10.94 ,  9.7068 , 1811 , 24.33 , 24.33 , 0.00000 ,        0.0 ,       51.0 , 0.00e+00 , 2.65e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.138 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011646
  1011648 , 12799 ,    0 , 343.1242 , -65.3411 , -20.17 ,  11.01 ,  9.3791 , 1297 , 17.18 , 17.18 , 0.00000 ,        0.0 ,       43.4 , 0.00e+00 , 1.64e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011648
  1011658 , 12817 ,    0 , 137.4348 , -45.0481 , -20.40 ,   8.85 ,  9.4731 ,  577 ,  7.10 ,  7.10 , 0.00000 ,        0.0 ,       45.4 , 0.00e+00 , 1.87e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011658
  1011661 , 12824 ,    0 , 164.4095 , -21.6024 , -21.25 ,   9.72 ,  9.8135 , 1105 , 15.62 , 15.62 , 0.00000 ,        0.0 ,       54.0 , 0.00e+00 , 3.15e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.146 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011661
  1011683 , 12870 ,    0 , 190.2017 ,  27.9622 , -20.32 ,  11.21 ,  9.4405 , 1378 , 20.26 , 20.26 , 0.00000 ,        0.0 ,       44.7 , 0.00e+00 , 1.78e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.121 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011683
  1011728 , 12968 ,    0 ,  81.5525 , -29.7064 , -20.18 ,   7.62 ,  9.3853 ,  253 ,  3.63 ,  3.63 , 0.00000 ,        0.0 ,       43.5 , 0.00e+00 , 1.65e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011728
  1011734 , 12979 ,    0 , 155.3351 , -16.1733 , -20.56 ,  11.28 ,  9.5351 , 1783 , 23.28 , 23.28 , 0.00000 ,        0.0 ,       46.7 , 0.00e+00 , 2.04e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011734
  1011754 , 13021 ,    0 ,  25.8653 , -37.0157 , -20.95 ,  10.52 ,  9.6933 , 1576 , 19.71 , 19.71 , 0.00000 ,        0.0 ,       50.6 , 0.00e+00 , 2.60e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011754
  1011768 , 13046 ,    0 , 248.1919 ,  32.7503 , -20.84 ,   7.52 ,  9.6494 ,  562 ,  4.71 ,  4.71 , 0.00000 ,        0.0 ,       49.5 , 0.00e+00 , 2.42e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011768
  1011770 , 13048 ,    0 , 298.1544 ,  26.2240 , -21.06 ,  10.67 ,  9.7361 , 1383 , 22.18 , 22.18 , 0.00000 ,        0.0 ,       51.8 , 0.00e+00 , 2.78e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011770
  1011779 , 13066 ,    0 , 161.6149 , -26.2457 , -20.49 ,  11.37 ,  9.5069 , 1707 , 23.48 , 23.48 , 0.00000 ,        0.0 ,       46.1 , 0.00e+00 , 1.96e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011779
  1011786 , 13076 ,    0 , 137.0065 , -37.2898 , -21.56 ,   9.93 ,  9.9351 , 1570 , 19.81 , 19.81 , 0.00000 ,        0.0 ,       57.8 , 0.00e+00 , 3.86e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.157 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011786
  1011801 , 13101 ,    0 , 115.7260 , -49.2082 , -20.78 ,  10.68 ,  9.6249 , 1471 , 19.57 , 19.57 , 0.00000 ,        0.0 ,       48.9 , 0.00e+00 , 2.34e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.132 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011801
  1011810 , 13113 ,    0 , 300.0297 ,   8.0104 , -21.04 ,   9.26 ,  9.7293 ,  873 , 11.48 , 11.48 , 0.00000 ,        0.0 ,       51.6 , 0.00e+00 , 2.75e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011810
  1011820 , 13137 ,    0 , 130.1657 , -32.0486 , -21.06 ,  10.70 ,  9.7371 , 1670 , 22.54 , 22.54 , 0.00000 ,        0.0 ,       51.8 , 0.00e+00 , 2.78e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011820
  1011829 , 13161 ,    0 , 187.3786 ,  64.1891 , -20.83 ,   9.79 ,  9.6447 ,  971 , 13.29 , 13.29 , 0.00000 ,        0.0 ,       49.4 , 0.00e+00 , 2.41e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.134 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011829
  1011852 , 13205 ,    0 ,  23.3113 , -36.0179 , -20.80 ,  10.36 ,  9.6317 , 1518 , 17.03 , 17.03 , 0.00000 ,        0.0 ,       49.0 , 0.00e+00 , 2.36e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011852
  1011853 , 13206 ,    0 , 255.2922 , -61.5563 , -20.45 ,  10.51 ,  9.4918 , 1082 , 15.58 , 15.58 , 0.00000 ,        0.0 ,       45.8 , 0.00e+00 , 1.92e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011853
  1011861 , 13219 ,    0 , 144.4393 , -25.2188 , -20.65 ,  10.93 ,  9.5731 , 1519 , 20.70 , 20.70 , 0.00000 ,        0.0 ,       47.6 , 0.00e+00 , 2.16e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011861
  1011874 , 13250 ,    0 , 140.8490 , -33.9674 , -20.47 ,  11.40 ,  9.4996 , 1746 , 23.65 , 23.65 , 0.00000 ,        0.0 ,       45.9 , 0.00e+00 , 1.94e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011874
  1011918 , 13345 ,    0 , 330.6083 ,  17.3805 , -20.54 ,   7.04 ,  9.5283 ,  457 ,  3.29 ,  3.29 , 0.00000 ,        0.0 ,       46.6 , 0.00e+00 , 2.02e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.126 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011918
  1011921 , 13357 ,    0 , 292.8627 ,  31.2739 , -20.64 ,  10.35 ,  9.5675 , 1062 , 15.79 , 15.79 , 0.00000 ,        0.0 ,       47.5 , 0.00e+00 , 2.14e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.129 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011921
  1011925 , 13362 ,    0 , 178.6891 ,   4.8931 , -21.01 ,   9.18 ,  9.7170 ,  739 , 10.94 , 10.94 , 0.00000 ,        0.0 ,       51.3 , 0.00e+00 , 2.69e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.139 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011925
  1011943 , 13389 ,    0 , 143.5911 ,  62.6657 , -20.38 ,  11.10 ,  9.4657 , 1353 , 19.84 , 19.84 , 0.00000 ,        0.0 ,       45.2 , 0.00e+00 , 1.85e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.122 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011943
  1011961 , 13428 ,    0 , 293.8144 ,  28.5489 , -21.02 ,  10.74 ,  9.7188 , 1382 , 22.42 , 22.42 , 0.00000 ,        0.0 ,       51.3 , 0.00e+00 , 2.70e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.139 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011961
  1011987 , 13484 ,    0 ,  55.4550 , -24.2246 , -20.80 ,  10.93 ,  9.6310 , 1468 , 22.13 , 22.13 , 0.00000 ,        0.0 ,       49.0 , 0.00e+00 , 2.36e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011987
  1011995 , 13498 ,    0 ,  63.7405 , -52.8856 , -20.21 ,  11.50 ,  9.3961 , 1519 , 22.01 , 22.01 , 0.00000 ,        0.0 ,       43.8 , 0.00e+00 , 1.68e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.119 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1011995
  1012044 , 13595 ,    0 , 153.2785 ,  38.9820 , -21.15 ,   9.42 ,  9.7733 ,  940 , 13.02 , 13.02 , 0.00000 ,        0.0 ,       52.8 , 0.00e+00 , 2.95e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.143 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012044
  1012049 , 13602 ,    0 , 297.2793 ,  16.6634 , -20.49 ,   8.75 ,  9.5077 ,  668 ,  7.04 ,  7.04 , 0.00000 ,        0.0 ,       46.1 , 0.00e+00 , 1.96e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.125 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012049
  1012053 , 13611 ,    0 , 281.3450 , -81.2363 , -20.47 ,  11.24 ,  9.4984 , 1479 , 21.98 , 21.98 , 0.00000 ,        0.0 ,       45.9 , 0.00e+00 , 1.94e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.124 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012053
  1012061 , 13628 ,    0 , 175.6168 , -18.9461 , -20.97 ,  10.98 ,  9.6982 , 1469 , 24.53 , 24.53 , 0.00000 ,        0.0 ,       50.8 , 0.00e+00 , 2.62e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.137 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012061
  1012062 , 13632 ,    0 , 155.3757 ,  73.4139 , -20.59 ,  11.13 ,  9.5485 , 1567 , 22.08 , 22.08 , 0.00000 ,        0.0 ,       47.1 , 0.00e+00 , 2.08e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.127 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012062
  1012093 , 13690 ,    0 , 213.1467 , -66.3028 , -21.22 ,   9.99 ,  9.7998 , 1173 , 17.41 , 17.41 , 0.00000 ,        0.0 ,       53.6 , 0.00e+00 , 3.08e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.145 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012093
  1012103 , 13707 ,    0 , 192.8708 ,   0.5744 , -20.63 ,  11.15 ,  9.5626 , 1643 , 22.67 , 22.67 , 0.00000 ,        0.0 ,       47.4 , 0.00e+00 , 2.13e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012103
  1012109 , 13720 ,    0 , 113.3969 ,  -2.9313 , -20.60 ,  10.61 ,  9.5514 , 1199 , 17.47 , 17.47 , 0.00000 ,        0.0 ,       47.1 , 0.00e+00 , 2.09e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.128 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012109
  1012114 , 13731 ,    0 ,  33.1669 ,   7.9448 , -20.51 ,   8.23 ,  9.5177 ,  687 ,  5.61 ,  5.61 , 0.00000 ,        0.0 ,       46.4 , 0.00e+00 , 1.99e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.126 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012114
  1012128 , 13765 ,    0 , 103.1841 , -12.1921 , -21.06 ,  10.05 ,  9.7342 , 1160 , 16.67 , 16.67 , 0.00000 ,        0.0 ,       51.7 , 0.00e+00 , 2.77e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.140 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012128
  1012142 , 13788 ,    0 , 287.7150 ,  65.6218 , -20.82 ,  10.31 ,  9.6406 , 1187 , 16.84 , 16.84 , 0.00000 ,        0.0 ,       49.3 , 0.00e+00 , 2.39e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.133 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012142
  1012160 , 13830 ,    0 , 160.4911 , -42.1925 , -20.18 ,  11.14 ,  9.3849 , 1292 , 18.38 , 18.38 , 0.00000 ,        0.0 ,       43.5 , 0.00e+00 , 1.65e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.118 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012160
  1012164 , 13837 ,    0 , 304.9755 ,   2.1319 , -20.42 ,   8.58 ,  9.4809 ,  630 ,  6.32 ,  6.32 , 0.00000 ,        0.0 ,       45.5 , 0.00e+00 , 1.89e+11 ,      0.000 ,  0.000 ,   0.000 ,   0.123 ,   0.144 , 0.00e+00 , 6.80e+16 ,           1 , 1012164
